/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_43_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_43_901.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_43_901.jpg,0,0,0,5.263334E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_43_986.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_43_986.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_43_986.jpg,0,0,0,5.166949E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_066.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_066.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_066.jpg,0,0,0,5.263235E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_144.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_144.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_144.jpg,0,0,0,5.136991E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_231.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_231.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_231.jpg,0,0,0,5.10703E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_310.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_310.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_310.jpg,0,0,0,5.317936E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_395.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_395.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_395.jpg,0,0,0,5.046678E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_471.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_471.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_471.jpg,0,0,0,5.045052E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_556.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_556.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_556.jpg,0,0,0,5.118305E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_637.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_637.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_637.jpg,0,0,0,5.133451E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_721.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_721.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_721.jpg,0,0,0,5.0624E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_805.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_805.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_805.jpg,-0.2,0,0,4.76958E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_886.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_886.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_886.jpg,-0.4,0,0,4.830554E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_44_972.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_44_972.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_44_972.jpg,-0.6000001,0,0,4.599459E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_45_054.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_45_054.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_45_054.jpg,-0.8000001,0,0,4.944517E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_45_138.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_45_138.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_45_138.jpg,-1,0,0,5.111965E-05
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_45_224.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_45_224.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_45_224.jpg,-1,0.306201,0,0.2771744
/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/center_2019_09_08_11_46_45_306.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/left_2019_09_08_11_46_45_306.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/my_training_data/IMG/right_2019_09_08_11_46_45_306.jpg,-1,0.5509501,0,0.6704132
